2_cl45_phi1M2-2	NC_071154.1|YP_010685917.1_23|[Klebsiella_phage_BUCT541]hypothetical_protein|complement(17295..17765)|156	0.309	160	105	0	2	161	3	155	3.277E-09	433
2_cl45_phi1M2-2	NC_054652.1|YP_010054356.1_5|[Klebsiella_phage_YX3973]hypothetical_protein|6251..6721|156	0.309	160	105	0	2	161	3	155	3.277E-09	433
2_cl45_phi1M2-2	NC_054654.1|YP_010054542.1_49|[Klebsiella_phage_vB_KpnS_ZX4]hypothetical_protein|25749..26219|156	0.309	160	105	0	2	161	3	155	3.277E-09	433
2_cl45_phi1M2-2	NC_054653.1|YP_010054428.1_13|[Klebsiella_virus_KpV2811]hypothetical_protein|complement(13683..14153)|156	0.298	160	107	0	2	161	3	155	3.474E-09	432
2_cl45_phi1M2-2	NC_029066.1|YP_009222842.1_72|[Pseudomonas_phage_PS-1]virion_structural_protein|40548..41054|168	0.242	160	111	0	1	160	1	148	3.683E-09	431
2_cl45_phi1M2-2	NC_071145.1|YP_010685197.1_17|[Klebsiella_phage_VLCpiS13e]virion_structural_protein|10270..10743|157	0.290	159	107	0	3	161	5	156	5.232E-09	425
2_cl45_phi1M2-2	NC_054636.1|YP_010053061.1_17|[Shigella_phage_Sf11_SMD-2017]hypothetical_protein|complement(13880..15253)|457	0.287	144	96	0	3	137	5	148	5.882E-09	423
2_cl45_phi1M2-2	NC_028834.1|YP_009201754.1_20|[Achromobacter_phage_83-24]hypothetical_protein|15509..16585|358	0.201	127	101	0	2	128	132	258	6.612E-09	421
2_cl45_phi1M2-2	NC_054645.1|YP_010053778.1_13|[Salmonella_phage_LPST10]hypothetical_protein|complement(11731..12204)|157	0.271	159	110	0	3	161	5	156	7.432E-09	419
2_cl45_phi1M2-2	NC_054646.1|YP_010053891.1_39|[Salmonella_phage_VB_StyS_BS5]hypothetical_protein|19802..20275|157	0.271	159	110	0	3	161	5	156	7.432E-09	419
2_cl45_phi1M2-2	NC_054644.1|YP_010053740.1_57|[Salmonella_virus_VSt472]hypothetical_protein|28620..29093|157	0.271	159	110	0	3	161	5	156	7.432E-09	419
2_cl45_phi1M2-2	NC_054640.1|YP_010053420.1_47|[Salmonella_phage_Segz_1]hypothetical_protein|23514..23987|157	0.277	159	109	0	3	161	5	156	8.355E-09	417
2_cl45_phi1M2-2	NC_028819.1|YP_009200200.1_14|[Pseudoalteromonas_phage_H103]virion_structural_protein|complement(10119..10595)|158	0.195	159	122	0	3	161	6	158	1.187E-08	411
2_cl45_phi1M2-2	NC_071144.1|YP_010685103.1_4|[Klebsiella_phage_VLCpiS13f]virion_structural_protein|complement(4718..5191)|157	0.267	161	112	0	1	161	3	156	1.895E-08	403
2_cl45_phi1M2-2	NC_073031.1|YP_010738739.1_12|[Janthinobacterium_phage_vB_JliS-Donnerlittchen]hypothetical_protein|6881..7357|158	0.193	129	99	0	1	129	1	124	3.026E-08	395
2_cl45_phi1M2-2	NC_073324.1|YP_010749624.1_44|[Escherichia_phage_vB_EcoS-22664BS2]hypothetical_protein|22068..23465|465	0.200	125	95	0	2	126	4	123	3.607E-08	392
2_cl45_phi1M2-2	NC_073316.1|YP_010749009.1_30|[Escherichia_phage_vB_EcoS_fFiEco02]hypothetical_protein|19687..20187|166	0.205	146	114	0	2	147	4	147	4.054E-08	390
2_cl45_phi1M2-2	NC_028768.1|YP_009196207.1_22|[Achromobacter_phage_JWX]virion_structural_protein|16122..17195|357	0.178	127	104	0	2	128	131	257	4.054E-08	390
2_cl45_phi1M2-2	NC_073184.1|YP_010746642.1_32|[Salmonella_phage_F12013]tail_protein|complement(23758..24258)|166	0.184	152	121	0	2	153	4	152	4.299E-08	389
2_cl45_phi1M2-2	NC_073199.1|YP_010747561.1_29|[Salmonella_phage_S102]hypothetical_protein|19783..20283|166	0.184	152	121	0	2	153	4	152	4.558E-08	388
2_cl45_phi1M2-2	NC_073198.1|YP_010747531.1_59|[Salmonella_phage_vB_SenS_ER21]hypothetical_protein|complement(40052..40552)|166	0.184	152	121	0	2	153	4	152	4.558E-08	388
2_cl45_phi1M2-2	NC_073197.1|YP_010747470.1_58|[Salmonella_phage_vB_SenS_ER23]hypothetical_protein|40103..40603|166	0.184	152	121	0	2	153	4	152	4.558E-08	388
2_cl45_phi1M2-2	NC_073213.1|YP_010748406.1_26|[Salmonella_phage_vB_SenS_SB3]hypothetical_protein|17765..18265|166	0.184	152	121	0	2	153	4	152	4.558E-08	388
2_cl45_phi1M2-2	NC_073196.1|YP_010747352.1_5|[Salmonella_phage_NBSal006]hypothetical_protein|complement(3960..4460)|166	0.184	152	121	0	2	153	4	152	4.558E-08	388
2_cl45_phi1M2-2	NC_073323.1|YP_010749527.1_27|[Escherichia_phage_vB_EcoS-phiEc3]minor_tail_protein|17198..18616|472	0.201	139	105	0	2	140	4	135	4.558E-08	388
2_cl45_phi1M2-2	NC_020839.1|YP_007673206.1_6|[Rhodobacter_phage_RC1]virion_structural_protein|complement(6559..6981)|140	0.197	135	92	0	3	118	5	139	4.832E-08	387
2_cl45_phi1M2-2	NC_020866.1|YP_007676430.1_51|[Rhodovulum_phage_RS1]virion_structural_protein|32787..33209|140	0.197	135	92	0	3	118	5	139	4.832E-08	387
2_cl45_phi1M2-2	NC_073219.1|YP_010748806.1_39|[Salmonella_phage_sidste]hypothetical_protein|23863..24363|166	0.184	125	97	0	2	126	4	123	4.832E-08	387
2_cl45_phi1M2-2	NC_073218.1|YP_010748749.1_38|[Salmonella_phage_demigod]hypothetical_protein|24667..25167|166	0.184	125	97	0	2	126	4	123	4.832E-08	387
2_cl45_phi1M2-2	NC_073202.1|YP_010747772.1_47|[Salmonella_phage_celemicas]hypothetical_protein|25526..26026|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073209.1|YP_010748162.1_6|[Salmonella_phage_GRNsp50]hypothetical_protein|complement(5544..6044)|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073173.1|YP_010745993.1_42|[Salmonella_phage_blauehaus]hypothetical_protein|23963..24463|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073178.1|YP_010746288.1_31|[Salmonella_phage_vB_SenS_TUMS_E19]hypothetical_protein|20086..20586|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073200.1|YP_010747627.1_31|[Salmonella_phage_S100]hypothetical_protein|20810..21310|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073203.1|YP_010747823.1_31|[Salmonella_phage_MET_P1_001_43]hypothetical_protein|19249..19749|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073201.1|YP_010747703.1_41|[Salmonella_phage_dunkel]hypothetical_protein|25780..26280|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073186.1|YP_010746744.1_32|[Salmonella_phage_vB_SenS_PVP-SE2]hypothetical_protein|complement(23538..24038)|166	0.184	125	97	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_041898.1|YP_009597357.1_26|[Escherichia_phage_K1ind2]hypothetical_protein|16992..18392|466	0.208	125	94	0	2	126	4	123	5.123E-08	386
2_cl45_phi1M2-2	NC_073190.1|YP_010747004.1_50|[Salmonella_phage_vB_SenS_S528]hypothetical_protein|24404..24904|166	0.184	125	97	0	2	126	4	123	6.106E-08	383
2_cl45_phi1M2-2	NC_073207.1|YP_010748064.1_18|[Salmonella_phage_SHWT1]hypothetical_protein|complement(17411..17911)|166	0.184	125	97	0	2	126	4	123	6.106E-08	383
2_cl45_phi1M2-2	NC_073189.1|YP_010746947.1_55|[Salmonella_phage_JD01]hypothetical_protein|complement(38045..38545)|166	0.184	125	97	0	2	126	4	123	6.106E-08	383
2_cl45_phi1M2-2	NC_073193.1|YP_010747216.1_59|[Salmonella_phage_vB_SalS-S10]hypothetical_protein|39171..39671|166	0.184	125	97	0	2	126	4	123	6.106E-08	383
2_cl45_phi1M2-2	NC_073192.1|YP_010747095.1_6|[Salmonella_phage_F118P13]hypothetical_protein|complement(5673..6173)|166	0.184	125	97	0	2	126	4	123	6.106E-08	383
2_cl45_phi1M2-2	NC_073188.1|YP_010746874.1_48|[Salmonella_phage_vB_SenS_S532]hypothetical_protein|24316..24816|166	0.184	125	97	0	2	126	4	123	6.106E-08	383
2_cl45_phi1M2-2	NC_073169.1|YP_010745715.1_18|[Salmonella_phage_SS5]hypothetical_protein|complement(15759..16259)|166	0.184	125	97	0	2	126	4	123	6.474E-08	382
2_cl45_phi1M2-2	NC_073208.1|YP_010748125.1_26|[Salmonella_phage_SLMP1]hypothetical_protein|complement(20699..21199)|166	0.184	125	97	0	2	126	4	123	6.864E-08	381
2_cl45_phi1M2-2	NC_073176.1|YP_010746159.1_28|[Salmonella_virus_VSe101]hypothetical_protein|19414..19914|166	0.184	125	97	0	2	126	4	123	6.864E-08	381
2_cl45_phi1M2-2	NC_073211.1|YP_010748298.1_37|[Salmonella_phage_T102]hypothetical_protein|22571..23071|166	0.184	125	97	0	2	126	4	123	6.864E-08	381
2_cl45_phi1M2-2	NC_041992.1|YP_009608663.1_42|[Salmonella_phage_wksl3]hypothetical_protein|complement(27064..27564)|166	0.182	126	98	0	2	127	4	124	6.864E-08	381
2_cl45_phi1M2-2	NC_073183.1|YP_010746577.1_24|[Salmonella_phage_NBSal007]hypothetical_protein|complement(21183..21683)|166	0.193	155	118	0	2	156	4	150	7.277E-08	380
2_cl45_phi1M2-2	NC_028695.2|YP_009191448.1_40|[Enterobacter_phage_phiEap-2]hypothetical_protein|21610..22104|164	0.183	136	106	0	2	137	4	134	7.716E-08	379
2_cl45_phi1M2-2	NC_073215.1|YP_010748512.1_4|[Salmonella_phage_SGPC]tail_protein|complement(1472..1972)|166	0.194	152	119	0	2	153	4	152	8.181E-08	378
2_cl45_phi1M2-2	NC_022754.1|YP_008767198.1_27|[Salmonella_phage_SETP7]hypothetical_protein|17572..18072|166	0.194	152	119	0	2	153	4	152	8.674E-08	377
2_cl45_phi1M2-2	NC_041991.1|YP_009608582.1_27|[Salmonella_phage_vB_SenS_AG11]hypothetical_protein|17728..18228|166	0.203	153	120	0	1	153	1	152	8.674E-08	377
2_cl45_phi1M2-2	NC_073325.1|YP_010749670.1_4|[Escherichia_phage_vB_EcoS_XY1]minor_tail_protein|complement(3811..5211)|466	0.217	138	102	0	3	140	5	135	8.674E-08	377
2_cl45_phi1M2-2	NC_073182.1|YP_010746525.1_29|[Salmonella_virus_VSe103]hypothetical_protein|19773..20273|166	0.190	130	101	0	2	131	4	129	9.750E-08	375
2_cl45_phi1M2-2	NC_073181.1|YP_010746468.1_30|[Salmonella_phage_5sent1]minor_tail_protein|19967..20467|166	0.190	130	101	0	2	131	4	129	9.750E-08	375
2_cl45_phi1M2-2	NC_073179.1|YP_010746349.1_30|[Salmonella_phage_vB_SenS_TUMS_E4]hypothetical_protein|20065..20565|166	0.190	130	101	0	2	131	4	129	9.750E-08	375
2_cl45_phi1M2-2	NC_019539.1|YP_007010481.1_28|[Salmonella_phage_vB_SenS-Ent1]hypothetical_protein|18977..19477|166	0.190	130	101	0	2	131	4	129	9.750E-08	375
2_cl45_phi1M2-2	NC_006940.2|YP_308655.1_54|[Salmonella_phage_SS3e]hypothetical_protein|complement(36137..36637)|166	0.194	152	119	0	2	153	4	152	9.750E-08	375
2_cl45_phi1M2-2	NC_073185.1|YP_010746711.1_42|[Salmonella_phage_PBSE191]hypothetical_protein|39461..39961|166	0.190	130	101	0	2	131	4	129	9.750E-08	375
2_cl45_phi1M2-2	NC_073212.1|YP_010748343.1_28|[Salmonella_phage_ZCSE9]hypothetical_protein|19068..19568|166	0.194	152	119	0	2	153	4	152	9.750E-08	375
2_cl45_phi1M2-2	NC_073191.1|YP_010747048.1_26|[Salmonella_phage_vB_SenS-EnJE6]hypothetical_protein|complement(19818..20318)|166	0.204	129	99	0	2	130	4	128	1.096E-07	373
2_cl45_phi1M2-2	NC_042084.1|YP_009620106.1_26|[Escherichia_phage_VB_EcoS-Golestan]hypothetical_protein|17370..18788|472	0.201	139	105	0	2	140	4	135	1.162E-07	372
2_cl45_phi1M2-2	NC_073216.1|YP_010748575.1_5|[Salmonella_phage_STP03]hypothetical_protein|complement(5491..5991)|166	0.200	155	117	0	2	156	4	150	1.306E-07	370
2_cl45_phi1M2-2	NC_073214.1|YP_010748481.1_38|[Salmonella_phage_vB_SenS_ER1]hypothetical_protein|21670..22170|166	0.203	126	96	0	2	127	4	124	1.306E-07	370
2_cl45_phi1M2-2	NC_073217.1|YP_010748688.1_48|[Salmonella_phage_pink]hypothetical_protein|25082..25582|166	0.203	126	96	0	2	127	4	124	1.306E-07	370
2_cl45_phi1M2-2	NC_073317.1|YP_010749084.1_28|[Escherichia_phage_vB_EcoS_fPoEco01]hypothetical_protein|18289..18789|166	0.201	149	117	0	2	150	4	150	1.306E-07	370
2_cl45_phi1M2-2	NC_041897.1|YP_009597306.1_26|[Escherichia_phage_K1ind1]hypothetical_protein|16991..18391|466	0.208	125	94	0	2	126	4	123	1.468E-07	368
2_cl45_phi1M2-2	NC_073174.1|YP_010746054.1_42|[Salmonella_phage_wast]hypothetical_protein|23773..24273|166	0.200	155	117	0	2	156	4	150	1.651E-07	366
2_cl45_phi1M2-2	NC_073172.1|YP_010745932.1_46|[Salmonella_phage_skrot]hypothetical_protein|24902..25402|166	0.193	155	118	0	2	156	4	150	1.651E-07	366
2_cl45_phi1M2-2	NC_073187.1|YP_010746797.1_25|[Salmonella_phage_vB_SenS-EnJE1]hypothetical_protein|complement(22305..22805)|166	0.200	155	117	0	2	156	4	150	1.651E-07	366
2_cl45_phi1M2-2	NC_022752.1|YP_008767027.1_28|[Salmonella_phage_SETP13]hypothetical_protein|18112..18612|166	0.200	155	117	0	2	156	4	150	1.651E-07	366
2_cl45_phi1M2-2	NC_073194.1|YP_010747222.1_3|[Salmonella_phage_vB_SalP_LDW16]hypothetical_protein|complement(1350..1850)|166	0.196	125	96	0	2	126	4	123	1.750E-07	365
2_cl45_phi1M2-2	NC_009447.1|YP_001210237.1_17|[Burkholderia_phage_BcepGomr]virion_structural_protein|13816..14934|372	0.187	128	101	0	1	128	128	252	1.750E-07	365
2_cl45_phi1M2-2	NC_073175.1|YP_010746101.1_29|[Salmonella_virus_VSt10]hypothetical_protein|19072..19572|166	0.204	129	99	0	2	130	4	128	1.856E-07	364
2_cl45_phi1M2-2	NC_069153.1|YP_010582605.1_27|[Salmonella_virus_VSiP]hypothetical_protein|18017..18517|166	0.196	125	96	0	2	126	4	123	2.086E-07	362
2_cl45_phi1M2-2	NC_073321.1|YP_010749394.1_37|[Escherichia_phage_ZCEC5]hypothetical_protein|20117..20617|166	0.194	134	102	0	2	129	4	137	2.086E-07	362
2_cl45_phi1M2-2	NC_070971.1|YP_010671790.1_27|[Pseudomonas_virus_PBPA162]hypothetical_protein|complement(21915..22742)|275	0.225	124	92	0	4	127	2	121	2.086E-07	362
2_cl45_phi1M2-2	NC_009232.2|YP_001110816.2_27|[Salmonella_phage_SETP3]hypothetical_protein|18460..18960|166	0.206	155	116	0	2	156	4	150	2.212E-07	361
2_cl45_phi1M2-2	NC_093713.1|YP_011217263.1_8|[Escherichia_phage_P_AB-2017]hypothetical_protein|complement(8713..9213)|166	0.201	139	105	0	2	140	4	135	2.636E-07	358
2_cl45_phi1M2-2	NC_093712.1|YP_011217191.1_3|[Escherichia_phage_L_AB-2017]hypothetical_protein|complement(1052..1552)|166	0.201	139	105	0	2	140	4	135	2.795E-07	357
2_cl45_phi1M2-2	NC_073314.1|YP_010748874.1_48|[Escherichia_virus_fEg-Eco19]hypothetical_protein|24956..25456|166	0.214	139	103	0	2	140	4	135	2.963E-07	356
2_cl45_phi1M2-2	NC_070823.1|YP_010655298.1_72|[Pseudoalteromonas_phage_vB_PspS-H40/1]hypothetical_protein|44459..44860|133	0.232	125	93	0	4	128	6	127	3.142E-07	355
2_cl45_phi1M2-2	NC_021777.1|YP_008239738.1_29|[Salmonella_phage_Jersey]hypothetical_protein|20172..20672|166	0.200	131	102	0	1	131	1	128	3.331E-07	354
2_cl45_phi1M2-2	NC_070970.1|YP_010671701.1_28|[Pseudomonas_phage_Iggy]hypothetical_protein|20297..21124|275	0.233	124	91	0	4	127	2	121	3.331E-07	354
2_cl45_phi1M2-2	NC_073195.1|YP_010747307.1_28|[Salmonella_phage_Shelanagig]hypothetical_protein|18443..18943|166	0.200	155	117	0	2	156	4	150	3.531E-07	353
2_cl45_phi1M2-2	NC_027994.1|YP_009168856.1_24|[Escherichia_phage_K1H]hypothetical_protein|16248..16748|166	0.200	125	95	0	2	126	4	123	4.209E-07	350
2_cl45_phi1M2-2	NC_027993.1|YP_009168807.1_27|[Escherichia_phage_K1G]hypothetical_protein|17937..18437|166	0.200	125	95	0	2	126	4	123	4.209E-07	350
2_cl45_phi1M2-2	NC_069147.1|YP_010582233.1_64|[Salmonella_phage_GRNsp27]hypothetical_protein|40507..41007|166	0.204	125	95	0	2	126	4	123	4.463E-07	349
2_cl45_phi1M2-2	NC_021775.1|YP_008239652.1_55|[Salmonella_phage_FSL_SP-031]hypothetical_protein|36428..36928|166	0.204	125	95	0	2	126	4	123	5.016E-07	347
2_cl45_phi1M2-2	NC_028698.1|YP_009191569.1_16|[Salmonella_phage_f18SE]hypothetical_protein|complement(15923..16423)|166	0.204	155	116	0	2	156	4	150	5.319E-07	346
2_cl45_phi1M2-2	NC_069154.1|YP_010582691.1_40|[Klebsiella_phage_VLCpiS11a]virion_structural_protein|complement(25256..25750)|164	0.200	160	126	0	1	160	1	158	5.639E-07	345
2_cl45_phi1M2-2	NC_069150.1|YP_010582406.1_33|[Salmonella_phage_vB_STM-ZS]hypothetical_protein|complement(22605..23105)|166	0.196	125	96	0	2	126	4	123	5.979E-07	344
2_cl45_phi1M2-2	NC_069146.1|YP_010582164.1_57|[Salmonella_phage_St162]hypothetical_protein|36455..36955|166	0.196	125	96	0	2	126	4	123	5.979E-07	344
2_cl45_phi1M2-2	NC_069148.1|YP_010582260.1_27|[Salmonella_phage_TS6]hypothetical_protein|complement(19322..19822)|166	0.196	125	96	0	2	126	4	123	5.979E-07	344
2_cl45_phi1M2-2	NC_069149.1|YP_010582359.1_61|[Salmonella_phage_vB_SenTO17]hypothetical_protein|complement(31844..32344)|166	0.196	125	96	0	2	126	4	123	5.979E-07	344
2_cl45_phi1M2-2	NC_069151.1|YP_010582466.1_34|[Salmonella_phage_vB_SenS_SE1]hypothetical_protein|complement(21758..22258)|166	0.196	125	96	0	2	126	4	123	5.979E-07	344
2_cl45_phi1M2-2	NC_016165.1|YP_004934695.1_52|[Rhodobacter_phage_RcapMu]virion_structural_protein|31713..32135|140	0.218	135	90	0	2	117	4	138	7.126E-07	341
2_cl45_phi1M2-2	NC_073318.1|YP_010749194.1_61|[Escherichia_phage_NTEC3]hypothetical_protein|complement(34314..35714)|466	0.198	126	96	0	4	129	6	126	7.126E-07	341
2_cl45_phi1M2-2	NC_019541.1|YP_007010627.1_46|[Acinetobacter_phage_YMC/09/02/B1251]virion_structural_protein|33893..34291|132	0.177	133	105	0	1	133	1	129	8.493E-07	338
2_cl45_phi1M2-2	NC_069152.1|YP_010582522.1_27|[Salmonella_phage_Shemara]hypothetical_protein|18129..18629|166	0.188	125	97	0	2	126	4	123	9.005E-07	337
2_cl45_phi1M2-2	NC_070822.1|YP_010655179.1_15|[Pseudoalteromonas_phage_TW1]hypothetical_protein|8086..8556|156	0.218	126	95	0	1	126	4	125	1.438E-06	329
2_cl45_phi1M2-2	NC_048181.1|YP_009821861.1_25|[Raoultella_phage_RP180]hypothetical_protein|19172..19666|164	0.171	127	102	0	2	128	4	127	1.438E-06	329
2_cl45_phi1M2-2	NC_007024.1|YP_239288.1_20|[Xanthomonas_phage_Xp15]virion_structural_protein|16353..16724|123	0.176	126	101	0	1	126	1	123	1.616E-06	327
